Season,SquadClub,FirstName,LastName,Nationality,DateOfBirth,PositionDef,ShirtNo
IPL2016,Saba QOM,Mansour,Tanhaei,Iran,0001-01-01,Forward,9
IPL2016,Saba QOM,Masoud,Qumarsi,Iran,0001-01-01,Forward,
IPL2016,Saba QOM,Maysam,Majidi,Iran,0001-01-01,Defender,
IPL2016,Saba QOM,Mehran,Amiri,Iran,0001-01-01,Midfield,18
IPL2016,Saba QOM,Mehrdad,Bayrami,Iran,0001-01-01,Forward,
IPL2016,Saba QOM,Milad,Abtahi,Iran,0001-01-01,Midfield,
IPL2016,Saba QOM,Mir Hani,Hashemi,Iran,0001-01-01,Defender,20
IPL2016,Saba QOM,Mohamad,Baouj Rezaei,Iran,0001-01-01,Midfield,75
IPL2016,Saba QOM,Mohamad Bagher,Sadeghi,Iran,0001-01-01,Goalkeeper,22
IPL2016,Saba QOM,Mohamad Reza,Ghodratipour,Iran,0001-01-01,Goalkeeper,
IPL2016,Saba QOM,Mohsen,Karami,Iran,0001-01-01,Midfield,17
IPL2016,Saba QOM,Mohsen,Forozon,Iran,0001-01-01,Goalkeeper,
IPL2016,Saba QOM,Nima,Daghestani,Iran,0001-01-01,Defender,14
IPL2016,Saba QOM,Omid,Jahanbakhshi,Iran,0001-01-01,Midfield,14
IPL2016,Saba QOM,Omid,Nezamipour,Iran,0001-01-01,Midfield,
IPL2016,Saba QOM,Pooya,Safepanahi,Iran,0001-01-01,Defender,3
IPL2016,Saba QOM,Seyed Ali,Fatemi,Iran,0001-01-01,Midfield,77
IPL2016,Saba QOM,Seyed Mehdi,Hossaini,Iran,0001-01-01,Midfield,6
IPL2016,Saba QOM,Vahid,Aliabadi,Iran,0001-01-01,Midfield,88
IPL2016,Saipa ALB,Alessandro Felipe,Oltramari,Brazil,0001-01-01,Goalkeeper,22
IPL2016,Saipa ALB,Ali,Shojaei,Iran,0001-01-01,Midfield,
IPL2016,Saipa ALB,Ali,Zaynali,Iran,0001-01-01,Forward,7
IPL2016,Saipa ALB,Ali,Gholizadeh,Iran,0001-01-01,Forward,11
IPL2016,Saipa ALB,Alireza,Alizadeh,Iran,0001-01-01,Midfield,20
IPL2016,Saipa ALB,Amin,Javadi Moghadam,Iran,0001-01-01,Midfield,23
IPL2016,Saipa ALB,Ayoub,Kalantari,Iran,0001-01-01,Midfield,
IPL2016,Saipa ALB,Bahman,Salari,Iran,0001-01-01,Midfield,77
IPL2016,Saipa ALB,Bogdan,Milic,Montenegro,0001-01-01,Forward,
IPL2016,Saipa ALB,Ebrahim,Sadeghi,Iran,0001-01-01,Midfield,8
IPL2016,Saipa ALB,Ebrahim,Shakoori,Iran,0001-01-01,Defender,13
IPL2016,Saipa ALB,Ezzatolah,Pourghaz,Iran,0001-01-01,Defender,
IPL2016,Saipa ALB,Farshad,Faraji,Iran,0001-01-01,Midfield,
IPL2016,Saipa ALB,Gholamreza,Rezaei,Iran,0001-01-01,Forward,10
IPL2016,Saipa ALB,Hamed,Fallahzadeh,Iran,0001-01-01,Goalkeeper,1
IPL2016,Saipa ALB,Hamed,Shiri,Iran,0001-01-01,Midfield,18
IPL2016,Saipa ALB,Hamed,Lak,Iran,0001-01-01,Goalkeeper,
IPL2016,Saipa ALB,Hossain,Kamyab,Iran,0001-01-01,Forward,27
IPL2016,Saipa ALB,Khalil,Helali,Iran,0001-01-01,Forward,26
IPL2016,Saipa ALB,Lourival Junior,Lopes,Brazil,0001-01-01,Defender,3
IPL2016,Saipa ALB,Mahdi,Torabi,Iran,0001-01-01,Midfield,9
IPL2016,Saipa ALB,Mahdi,Badrloo,Iran,0001-01-01,Midfield,
IPL2016,Saipa ALB,Mohamad,Soltani Mehr,Iran,0001-01-01,Forward,28
IPL2016,Saipa ALB,Mohamad Hossain,Akbar Monadi,Iran,0001-01-01,Goalkeeper,33
IPL2016,Saipa ALB,Mohamad Reza,Khalatbari,Iran,0001-01-01,Forward,90
IPL2016,Saipa ALB,Mohamad Reza,Solyamani,Iran,0001-01-01,Midfield,
IPL2016,Saipa ALB,Mojtaba,Ramezani,Iran,0001-01-01,Midfield,30
IPL2016,Saipa ALB,Mostafa,Naeech Pour,Iran,0001-01-01,Midfield,25
IPL2016,Saipa ALB,Omid,Khaledi,Iran,0001-01-01,Defender,21
IPL2016,Saipa ALB,Reza,Jafari,Iran,0001-01-01,Midfield,24
IPL2016,Saipa ALB,Roozbeh,Shah Alidoost,Iran,0001-01-01,Midfield,4
IPL2016,Saipa ALB,Saeed,Lotfi,Iran,0001-01-01,Defender,14
IPL2016,Saipa ALB,Sajjad,Moshkelpour,Iran,0001-01-01,Defender,19
IPL2016,Saipa ALB,Siamak,Kouroshi,Iran,0001-01-01,Defender,5
IPL2016,Saipa ALB,Zacarias,Rinaldo,Brazil,0001-01-01,Forward,
IPL2016,Sanat Naft ABD,Agheel,Etemadi,Iran,0001-01-01,Goalkeeper,22
IPL2016,Sanat Naft ABD,Ali,Helichi,Iran,0001-01-01,Defender,
IPL2016,Sanat Naft ABD,Ali,Abodollah Zadeh,Iran,0001-01-01,Defender,
IPL2016,Sanat Naft ABD,Alireza,Noormohamadi,Iran,0001-01-01,Defender,
IPL2016,Sanat Naft ABD,Ali Saleh,Hashem,Iraq,0001-01-01,Forward,
IPL2016,Sanat Naft ABD,Amin,Zolaykani,Iran,0001-01-01,Midfield,10
IPL2016,Sanat Naft ABD,Aziz,Maeboudi,Iran,0001-01-01,Midfield,
IPL2016,Sanat Naft ABD,Bahdor,Abdi,Iran,0001-01-01,Midfield,
IPL2016,Sanat Naft ABD,Bruno,Oliveira de Matos,Brazil,0001-01-01,Midfield,
IPL2016,Sanat Naft ABD,Danny Manuel,Santoya Otero,Colombia,0001-01-01,Forward,
IPL2016,Sanat Naft ABD,Farshad,Faraji,Iran,0001-01-01,Defender,3
IPL2016,Sanat Naft ABD,Hakeem,Nassari,Iran,0001-01-01,Forward,8
IPL2016,Sanat Naft ABD,Hassan,Hoori,Iran,0001-01-01,Goalkeeper,1
IPL2016,Sanat Naft ABD,Hooman,Omidi,Iran,0001-01-01,Midfield,28
IPL2016,Sanat Naft ABD,Hossain,Jafari,Iran,0001-01-01,Midfield,27
IPL2016,Sanat Naft ABD,Hossain,Saaki,Iran,0001-01-01,Forward,19
IPL2016,Sanat Naft ABD,Hossain,Baghlani,Iran,0001-01-01,Defender,15
IPL2016,Sanat Naft ABD,Kim,Gwi-hyeon,South-Korea,0001-01-01,Midfield,6
IPL2016,Sanat Naft ABD,Mahmoud,Dari Zadeh,Iran,0001-01-01,Goalkeeper,12
IPL2016,Sanat Naft ABD,Milad,Daghari,Iran,0001-01-01,Defender,25
IPL2016,Sanat Naft ABD,Milad,Shaebanlou,Iran,0001-01-01,Midfield,30
IPL2016,Sanat Naft ABD,Milad,Jahani,Iran,0001-01-01,Midfield,11
IPL2016,Sanat Naft ABD,Mohamad,Darees,Iran,0001-01-01,Goalkeeper,33
IPL2016,Sanat Naft ABD,Mohamad,Shaadkaam,Iran,0001-01-01,Midfield,17
IPL2016,Sanat Naft ABD,Mohamad Reza,Pour Mohamad,Iran,0001-01-01,Midfield,7
IPL2016,Sanat Naft ABD,Mojtaba,Mamshali,Iran,0001-01-01,Defender,4
IPL2016,Sanat Naft ABD,Moslem,Mojdemi,Iran,0001-01-01,Midfield,23
IPL2016,Sanat Naft ABD,Mostafa,Ahmadi,Iran,0001-01-01,Midfield,13
IPL2016,Sanat Naft ABD,Nasser,Salari,Iran,0001-01-01,Goalkeeper,
IPL2016,Sanat Naft ABD,Rasheed,Alabi,Nigeria,0001-01-01,Defender,2
IPL2016,Sanat Naft ABD,Reza,Norouzi,Iran,0001-01-01,Forward,9
IPL2016,Sanat Naft ABD,Reza,Jubayreh,Iran,0001-01-01,Midfield,
IPL2016,Sanat Naft ABD,Seyed Milad,Mousavi,Iran,0001-01-01,Midfield,21
IPL2016,Sanat Naft ABD,Yaser,Papi,Iran,0001-01-01,Midfield,35
IPL2016,Sanat Naft ABD,Zobair,Neeknafs,Iran,0001-01-01,Midfield,20
IPL2016,Sepahan ESF,Aref,Gholami,Iran,0001-01-01,Defender,16
IPL2016,Sepahan ESF,Armin,Sohrabian,Iran,0001-01-01,Defender,33
IPL2016,Sepahan ESF,Ehsan,Haajsafi,Iran,0001-01-01,Midfield,28
IPL2016,Sepahan ESF,Farid,Behzadi Karimi,Iran,0001-01-01,Forward,9
IPL2016,Sepahan ESF,Farid,Nejat,Iran,0001-01-01,Goalkeeper,22
IPL2016,Sepahan ESF,Hamed,Bahiraei,Iran,0001-01-01,Midfield,70
IPL2016,Sepahan ESF,Hossain,Papi,Iran,0001-01-01,Midfield,7
IPL2016,Sepahan ESF,Hossain,Fazeli,Iran,0001-01-01,Forward,37
IPL2016,Sepahan ESF,Jalal,Abdi,Iran,0001-01-01,Defender,
IPL2016,Sepahan ESF,Jallaledin,Alimohamadi,Iran,0001-01-01,Forward,17
IPL2016,Sepahan ESF,Lee,Oliviera,Brazil,0001-01-01,Goalkeeper,1
IPL2016,Sepahan ESF,Mahdi,Amini,Iran,0001-01-01,Goalkeeper,27
IPL2016,Sepahan ESF,Mahmoud,Ghaed Rahmati,Iran,0001-01-01,Midfield,21
IPL2016,Sepahan ESF,Masoud,Hassan Zadeh,Iran,0001-01-01,Forward,14
IPL2016,Sepahan ESF,Mehrdad,Mohamadi,Iran,0001-01-01,Midfield,23
IPL2016,Sepahan ESF,Milad,Sarlak,Iran,0001-01-01,Midfield,6
IPL2016,Sepahan ESF,Mir Hadi,Mirjavan,Iran,0001-01-01,Forward,11
IPL2016,Sepahan ESF,Mohamad,Roshandel,Iran,0001-01-01,Defender,39
IPL2016,Sepahan ESF,Mohamd Ali,Ahmadi,Iran,0001-01-01,Defender,26
IPL2016,Sepahan ESF,Moharam,Navidkia,Iran,0001-01-01,Midfield,4
IPL2016,Sepahan ESF,Mousa Salif,Coulibaly,Mali,0001-01-01,Defender,5
IPL2016,Sepahan ESF,Pedro Henrique,Oliviera,East Timor,0001-01-01,Forward,99
IPL2016,Sepahan ESF,Rasool,Navidkia,Iran,0001-01-01,Midfield,8
IPL2016,Sepahan ESF,Reza,Mirzaei,Iran,0001-01-01,Midfield,77
IPL2016,Sepahan ESF,Saber,Deedevar,Iran,0001-01-01,Defender,19
IPL2016,Sepahan ESF,Server Resatovich,Djeparov,Uzbekistan,0001-01-01,Midfield,
IPL2016,Sepahan ESF,Shoja,Khalil Zadeh,Iran,0001-01-01,Defender,3
IPL2016,Sepahan ESF,Taleb,Raykani,Iran,0001-01-01,Midfield,10
IPL2016,Teraktor TBZ,Ahmad,Nooroullahi,Iran,0001-01-01,Midfield,
IPL2016,Teraktor TBZ,Ali,Taheran,Iran,0001-01-01,Midfield,
IPL2016,Teraktor TBZ,Amir,Nasr Azadani,Iran,0001-01-01,Forward,70
IPL2016,Teraktor TBZ,Aref,Aghasi,Iran,0001-01-01,Midfield,
IPL2016,Teraktor TBZ,Eder Luciano,Edinho,Brazil,0001-01-01,Forward,11
IPL2016,Teraktor TBZ,Farzad,Hatami,Iran,0001-01-01,Forward,24
IPL2016,Teraktor TBZ,Farzin,Garousian,Iran,0001-01-01,Goalkeeper,21
IPL2016,Teraktor TBZ,Hadi,Mohamadi,Iran,0001-01-01,Defender,5
IPL2016,Teraktor TBZ,Hashem,Bayk Zadeh,Iran,0001-01-01,Defender,
IPL2016,Teraktor TBZ,Jassim Mohamad,Karrar,Iraq,0001-01-01,Midfield,13
IPL2016,Teraktor TBZ,Khaled,Shafiei,Iran,0001-01-01,Defender,4
IPL2016,Teraktor TBZ,Mahdi,Sharifi,Iran,0001-01-01,Forward,20
IPL2016,Teraktor TBZ,Mahdi,Kiani,Iran,0001-01-01,Midfield,6
IPL2016,Teraktor TBZ,Mohamad,Noori,Iran,0001-01-01,Midfield,14
IPL2016,Teraktor TBZ,Mohamad,Nasseri,Iran,0001-01-01,Midfield,28
IPL2016,Teraktor TBZ,Mohamad,Ebrahimi,Iran,0001-01-01,Forward,10
IPL2016,Teraktor TBZ,Mohamad,Iran Pourian,Iran,0001-01-01,Defender,2
IPL2016,Teraktor TBZ,Mohamad Amin,Bahrami,Iran,0001-01-01,Goalkeeper,21
IPL2016,Teraktor TBZ,Mohamad Reza,Mehdizadeh,Iran,0001-01-01,Midfield,16
IPL2016,Teraktor TBZ,Mohamad Reza,Akhbari,Iran,0001-01-01,Goalkeeper,1
IPL2016,Teraktor TBZ,Mohsen,Bengar,Iran,0001-01-01,Defender,8
IPL2016,Teraktor TBZ,Omid,Allishah,Iran,0001-01-01,Midfield,
IPL2016,Teraktor TBZ,Saeed,Aghaei,Iran,0001-01-01,Defender,7
IPL2016,Teraktor TBZ,Seyed Fakher,Tahami,Iran,0001-01-01,Midfield,
IPL2016,Teraktor TBZ,Shahram,Goodarzi,Iran,0001-01-01,Forward,77
IPL2016,Teraktor TBZ,Sina,Ashori,Iran,0001-01-01,Midfield,66
IPL2016,Zobahan ESF,Ali,Khodadadi,Iran,0001-01-01,Forward,25
IPL2016,Zobahan ESF,Ali,Hammam,Lebanon,0001-01-01,Defender,18
IPL2016,Zobahan ESF,Danial,Esmaeelfar,Iran,0001-01-01,Defender,23
IPL2016,Zobahan ESF,Ehsan,Pahlevan,Iran,0001-01-01,Midfield,10
IPL2016,Zobahan ESF,Ghasem,Haddadifar,Iran,0001-01-01,Midfield,8
IPL2016,Zobahan ESF,Hamid,Erfani,Iran,0001-01-01,Goalkeeper,22
IPL2016,Zobahan ESF,Hojjat,Haghverdi,Iran,0001-01-01,Defender,20
IPL2016,Zobahan ESF,Jerry Ricardo,Bengston,Honduras,0001-01-01,Forward,27
IPL2016,Zobahan ESF,Mahdi,Mahdipour,Iran,0001-01-01,Midfield,6
IPL2016,Zobahan ESF,Mehdi,Rajabzadeh,Iran,0001-01-01,Forward,30
IPL2016,Zobahan ESF,Mehran,Derkakhshan Mehr,Iran,0001-01-01,Midfield,24
IPL2016,Zobahan ESF,Mehrdad,Ghanbari,Iran,0001-01-01,Defender,19
IPL2016,Zobahan ESF,Mohamad,Sattari,Iran,0001-01-01,Defender,33
IPL2016,Zobahan ESF,Mohamad,Nejad Mehdi,Iran,0001-01-01,Defender,2
IPL2016,Zobahan ESF,Mohamad Rasheed,Mazaheri,Iran,0001-01-01,Goalkeeper,12
IPL2016,Zobahan ESF,Mohamad Reza,Abbasi,Iran,0001-01-01,Midfield,17
IPL2016,Zobahan ESF,Mohamad Reza,Hossaini,Iran,0001-01-01,Midfield,7
IPL2016,Zobahan ESF,Morteza,Tabrizi,Iran,0001-01-01,Midfield,11
IPL2016,Zobahan ESF,Nima,Taheri,Iran,0001-01-01,Midfield,26
IPL2016,Zobahan ESF,Rabih,Ataya,Lebanon,0001-01-01,Midfield,
IPL2016,Zobahan ESF,Reza,Shekari,Iran,0001-01-01,Midfield,14
IPL2016,Zobahan ESF,Saeb,Mohebi,Iran,0001-01-01,Defender,
IPL2016,Zobahan ESF,Vahid,Mohamad Zadeh,Iran,0001-01-01,Defender,3
IPL2016,Zobahan ESF,Yasser,Fayzi,Iran,0001-01-01,Forward,70
